junctionid,edge1_vehicle_count,edge2_vehicle_count,edge1_waiting_vehicle_count,edge2_waiting_vehicle_count,edge1_light_state,edge2_light_state,nextswitchtime,edge1_congestion,edge2_congestion,label
cluster_59665162_8742497506,1,0,1,0,r,y,0.0,Non-Congested,Non-Congested,0
132200274,0,3,0,3,y,r,1.0,Non-Congested,Congested,1
181747232,1,1,0,0,G,r,5.0,Non-Congested,Non-Congested,0
47217361,0,1,0,0,r,r,4.0,Non-Congested,Non-Congested,0
cluster_1420096799_47154676,0,1,0,1,r,r,1.0,Non-Congested,Non-Congested,0
cluster_2461783448_38980632_5243070374,7,7,3,1,r,y,1.0,Non-Congested,Non-Congested,0
cluster_2461880040_2461880142_8131892137,0,1,0,0,r,G,6.0,Non-Congested,Non-Congested,0
cluster_59665162_8742497506,1,0,0,0,G,r,4.0,Congested,Non-Congested,2
132200274,0,3,0,3,y,r,0.0,Non-Congested,Congested,1
181747232,1,1,0,0,G,r,4.0,Non-Congested,Non-Congested,0
47217361,0,1,0,0,r,r,3.0,Non-Congested,Non-Congested,0
cluster_1420096799_47154676,0,1,0,1,r,r,0.0,Non-Congested,Non-Congested,0
cluster_2461783448_38980632_5243070374,7,7,3,0,r,y,0.0,Non-Congested,Non-Congested,0
cluster_2461880040_2461880142_8131892137,0,1,0,0,r,G,5.0,Non-Congested,Non-Congested,0
132200274,0,3,0,3,r,G,4.0,Non-Congested,Congested,2
181747232,1,1,0,0,G,r,3.0,Non-Congested,Non-Congested,0
47217361,0,1,0,0,r,r,2.0,Non-Congested,Non-Congested,0
cluster_2461783448_38980632_5243070374,8,7,4,1,G,r,4.0,Non-Congested,Non-Congested,0
cluster_2461880040_2461880142_8131892137,0,2,0,0,r,G,4.0,Non-Congested,Non-Congested,0
132200274,0,3,0,3,r,G,3.0,Non-Congested,Congested,2
181747232,1,1,0,0,G,r,2.0,Non-Congested,Non-Congested,0
47217361,0,1,0,0,r,r,1.0,Non-Congested,Non-Congested,0
cluster_2455590523_389713_47212064,0,1,0,0,y,r,2.0,Non-Congested,Non-Congested,0
cluster_2461783448_38980632_5243070374,8,7,5,1,G,r,3.0,Non-Congested,Non-Congested,0
cluster_2461880040_2461880142_8131892137,1,2,0,0,r,G,3.0,Non-Congested,Non-Congested,0
132200274,0,3,0,3,r,G,2.0,Non-Congested,Congested,2
181747232,1,1,0,0,G,r,1.0,Non-Congested,Non-Congested,0
47217361,0,1,0,0,r,r,0.0,Non-Congested,Non-Congested,0
cluster_2455590523_389713_47212064,0,1,0,0,y,r,1.0,Non-Congested,Non-Congested,0
cluster_2461783448_38980632_5243070374,8,7,6,2,G,r,2.0,Non-Congested,Non-Congested,0
cluster_2461880040_2461880142_8131892137,1,2,0,0,r,G,2.0,Non-Congested,Non-Congested,0
132200274,0,3,0,3,r,G,1.0,Non-Congested,Congested,2
181747232,1,1,0,0,G,r,0.0,Non-Congested,Non-Congested,0
47217361,0,1,0,0,r,r,2.0,Non-Congested,Non-Congested,0
cluster_1420096799_47154676,0,1,0,0,r,G,3.0,Non-Congested,Non-Congested,0
cluster_2455590523_389713_47212064,0,1,0,0,y,r,0.0,Non-Congested,Non-Congested,0
cluster_2461783448_38980632_5243070374,8,7,7,2,G,r,1.0,Non-Congested,Non-Congested,0
cluster_2461880040_2461880142_8131892137,1,1,0,0,r,G,1.0,Non-Congested,Non-Congested,0
132200274,0,3,0,3,r,G,0.0,Non-Congested,Congested,2
47217361,0,1,0,0,r,r,1.0,Non-Congested,Non-Congested,0
cluster_1420096799_47154676,0,1,0,0,r,G,2.0,Non-Congested,Non-Congested,0
cluster_2461783448_38980632_5243070374,8,7,7,3,G,r,0.0,Non-Congested,Non-Congested,0
cluster_2461880040_2461880142_8131892137,1,1,0,0,r,G,0.0,Non-Congested,Non-Congested,0
132200274,0,3,0,3,r,y,2.0,Non-Congested,Congested,1
47217361,0,1,0,0,r,r,0.0,Non-Congested,Non-Congested,0
cluster_1420096799_47154676,0,1,0,0,r,G,1.0,Non-Congested,Non-Congested,0
cluster_2461783448_38980632_5243070374,8,7,8,4,G,r,4.0,Non-Congested,Non-Congested,0
cluster_2461880040_2461880142_8131892137,2,2,0,0,r,G,0.0,Non-Congested,Non-Congested,0
132200274,0,3,0,3,r,y,1.0,Non-Congested,Congested,1
cluster_1420096799_47154676,0,1,0,0,r,G,0.0,Non-Congested,Non-Congested,0
cluster_2455590523_389713_47212064,0,1,0,0,r,r,4.0,Non-Congested,Non-Congested,0
cluster_2461783448_38980632_5243070374,8,7,8,4,G,r,3.0,Non-Congested,Non-Congested,0
cluster_2461880040_2461880142_8131892137,2,2,0,0,r,y,4.0,Non-Congested,Non-Congested,0
132200274,0,3,0,3,r,y,0.0,Non-Congested,Congested,1
cluster_1420096799_47154676,0,1,0,0,r,y,3.0,Non-Congested,Non-Congested,0
cluster_2455590523_389713_47212064,0,2,0,0,r,r,3.0,Non-Congested,Congested,1
cluster_2461783448_38980632_5243070374,8,8,8,4,G,r,2.0,Non-Congested,Non-Congested,0
cluster_2461880040_2461880142_8131892137,3,3,0,0,r,y,3.0,Non-Congested,Non-Congested,0
132200274,0,3,0,3,G,r,4.0,Non-Congested,Congested,1
47217361,1,0,0,0,r,G,2.0,Non-Congested,Non-Congested,0
cluster_1420096799_47154676,0,1,0,0,r,y,2.0,Non-Congested,Non-Congested,0
cluster_2455590523_389713_47212064,0,2,0,0,r,r,2.0,Non-Congested,Congested,1
cluster_2461783448_38980632_5243070374,8,8,8,5,G,r,1.0,Non-Congested,Non-Congested,0
cluster_2461880040_2461880142_8131892137,3,3,0,0,r,y,2.0,Non-Congested,Non-Congested,0
132200274,0,3,0,3,G,r,3.0,Non-Congested,Congested,1
47217361,1,0,0,0,r,G,1.0,Non-Congested,Non-Congested,0
cluster_1420096799_47154676,0,1,0,0,r,y,1.0,Non-Congested,Non-Congested,0
cluster_2455590523_389713_47212064,0,2,0,0,r,r,1.0,Non-Congested,Congested,1
cluster_2461783448_38980632_5243070374,8,8,8,6,G,r,0.0,Non-Congested,Non-Congested,0
cluster_2461880040_2461880142_8131892137,3,3,0,0,r,y,1.0,Non-Congested,Non-Congested,0
132200274,0,3,0,3,G,r,2.0,Non-Congested,Congested,1
47217361,1,1,0,0,r,G,0.0,Non-Congested,Non-Congested,0
cluster_1420096799_47154676,0,1,0,0,r,y,0.0,Non-Congested,Non-Congested,0
cluster_2455590523_389713_47212064,0,1,0,0,r,r,0.0,Non-Congested,Congested,1
cluster_2461783448_38980632_5243070374,8,7,8,6,G,r,9.0,Non-Congested,Non-Congested,0
cluster_2461880040_2461880142_8131892137,3,3,0,0,r,y,0.0,Non-Congested,Non-Congested,0
cluster_59665162_8742497506,1,0,0,0,r,G,2.0,Non-Congested,Non-Congested,0
132200274,0,3,0,3,G,r,1.0,Non-Congested,Congested,1
47217361,1,1,0,0,r,y,2.0,Non-Congested,Non-Congested,0
cluster_1420096799_47154676,0,1,0,0,G,r,6.0,Non-Congested,Non-Congested,0
cluster_2455590523_389713_47212064,0,1,0,1,r,r,3.0,Non-Congested,Congested,1
cluster_2461783448_38980632_5243070374,8,7,8,7,G,r,8.0,Non-Congested,Non-Congested,0
cluster_2461880040_2461880142_8131892137,2,3,0,0,r,r,4.0,Non-Congested,Non-Congested,0
cluster_59665162_8742497506,1,0,0,0,r,G,1.0,Non-Congested,Non-Congested,0
132200274,0,3,0,3,G,r,0.0,Non-Congested,Congested,1
47217361,1,1,0,0,r,y,1.0,Non-Congested,Non-Congested,0
cluster_1420096799_47154676,0,1,0,0,G,r,5.0,Non-Congested,Non-Congested,0
cluster_2455590523_389713_47212064,0,1,0,1,r,r,2.0,Non-Congested,Congested,1
cluster_2461783448_38980632_5243070374,8,7,8,7,G,r,7.0,Non-Congested,Non-Congested,0
cluster_2461880040_2461880142_8131892137,2,3,0,0,r,r,3.0,Non-Congested,Congested,1
cluster_59665162_8742497506,1,0,0,0,r,G,0.0,Non-Congested,Non-Congested,0
132200274,0,3,0,3,y,r,2.0,Non-Congested,Congested,1
47217361,1,1,0,0,r,y,0.0,Non-Congested,Non-Congested,0
cluster_1420096799_47154676,0,1,0,0,G,r,4.0,Non-Congested,Non-Congested,0
cluster_2455590523_389713_47212064,0,1,0,1,r,r,1.0,Non-Congested,Congested,1
cluster_2461783448_38980632_5243070374,8,7,8,7,G,r,6.0,Non-Congested,Non-Congested,0
cluster_2461880040_2461880142_8131892137,1,2,0,0,r,r,2.0,Non-Congested,Congested,1
cluster_59665162_8742497506,1,0,1,0,r,y,2.0,Non-Congested,Non-Congested,0
132200274,0,3,0,3,y,r,1.0,Non-Congested,Congested,1
47217361,1,1,0,0,G,r,4.0,Non-Congested,Non-Congested,0
cluster_1420096799_47154676,0,1,0,0,G,r,3.0,Non-Congested,Non-Congested,0
cluster_2455590523_389713_47212064,0,2,0,1,r,r,0.0,Non-Congested,Congested,1
cluster_2461783448_38980632_5243070374,8,7,8,7,G,r,5.0,Non-Congested,Non-Congested,0
cluster_2461880040_2461880142_8131892137,1,3,0,1,r,r,1.0,Non-Congested,Congested,1
cluster_59665162_8742497506,1,0,1,0,r,y,1.0,Non-Congested,Non-Congested,0
132200274,0,3,0,3,y,r,0.0,Non-Congested,Congested,1
47217361,0,1,0,0,G,r,3.0,Non-Congested,Non-Congested,0
cluster_1420096799_47154676,0,2,0,0,G,r,2.0,Non-Congested,Non-Congested,0
cluster_2455590523_389713_47212064,0,2,0,0,r,G,4.0,Non-Congested,Congested,2
cluster_2461783448_38980632_5243070374,8,7,8,7,G,r,4.0,Non-Congested,Non-Congested,0
cluster_2461880040_2461880142_8131892137,0,2,0,1,r,r,0.0,Non-Congested,Congested,1
cluster_59665162_8742497506,1,0,1,0,r,y,0.0,Non-Congested,Non-Congested,0
132200274,0,3,0,3,r,G,4.0,Non-Congested,Congested,2
47217361,0,1,0,0,G,r,2.0,Non-Congested,Non-Congested,0
cluster_1420096799_47154676,0,2,0,1,G,r,1.0,Non-Congested,Non-Congested,0
cluster_2455590523_389713_47212064,0,2,0,1,r,G,3.0,Non-Congested,Congested,2
cluster_2461783448_38980632_5243070374,8,7,8,7,G,r,3.0,Non-Congested,Non-Congested,0
cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,1.0,Non-Congested,Congested,1
132200274,0,3,0,3,r,G,3.0,Non-Congested,Congested,2
47217361,0,1,0,0,G,r,1.0,Non-Congested,Non-Congested,0
cluster_1420096799_47154676,0,2,0,2,G,r,0.0,Non-Congested,Non-Congested,0
cluster_2455590523_389713_47212064,0,1,0,1,r,G,2.0,Non-Congested,Congested,2
cluster_2461783448_38980632_5243070374,8,7,8,7,G,r,2.0,Non-Congested,Non-Congested,0
cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,0.0,Non-Congested,Congested,1
132200274,0,3,0,3,r,G,2.0,Non-Congested,Congested,2
47217361,0,1,0,0,G,r,0.0,Non-Congested,Non-Congested,0
cluster_1420096799_47154676,0,2,0,2,y,r,3.0,Non-Congested,Non-Congested,0
cluster_2455590523_389713_47212064,0,1,0,0,r,G,1.0,Non-Congested,Congested,2
cluster_2461783448_38980632_5243070374,8,7,8,7,G,r,1.0,Non-Congested,Non-Congested,0
cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,1.0,Non-Congested,Congested,1
132200274,0,3,0,3,r,G,1.0,Non-Congested,Congested,2
47217361,0,1,0,0,y,r,2.0,Non-Congested,Non-Congested,0
cluster_1420096799_47154676,0,2,0,2,y,r,2.0,Non-Congested,Non-Congested,0
cluster_2455590523_389713_47212064,0,1,0,0,r,G,0.0,Non-Congested,Non-Congested,0
cluster_2461783448_38980632_5243070374,8,7,8,7,G,r,0.0,Non-Congested,Non-Congested,0
cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,0.0,Non-Congested,Congested,1
132200274,0,3,0,3,r,G,0.0,Non-Congested,Congested,2
47217361,0,1,0,0,y,r,1.0,Non-Congested,Non-Congested,0
cluster_1420096799_47154676,0,1,0,1,y,r,1.0,Non-Congested,Non-Congested,0
cluster_2461783448_38980632_5243070374,8,7,8,7,y,r,4.0,Non-Congested,Non-Congested,0
cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,1.0,Non-Congested,Congested,1
132200274,0,3,0,3,r,y,2.0,Non-Congested,Congested,1
47217361,0,1,0,0,y,r,0.0,Non-Congested,Non-Congested,0
cluster_1420096799_47154676,0,1,0,1,y,r,0.0,Non-Congested,Non-Congested,0
cluster_2461783448_38980632_5243070374,8,7,8,7,y,r,3.0,Non-Congested,Non-Congested,0
cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,0.0,Non-Congested,Congested,1
132200274,0,3,0,3,r,y,1.0,Non-Congested,Congested,1
47217361,0,1,0,0,r,r,4.0,Non-Congested,Non-Congested,0
cluster_1420096799_47154676,0,1,0,1,r,r,6.0,Non-Congested,Non-Congested,0
cluster_2461783448_38980632_5243070374,8,7,8,7,y,r,2.0,Non-Congested,Non-Congested,0
cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,1.0,Non-Congested,Congested,1
132200274,0,3,0,3,r,y,0.0,Non-Congested,Congested,1
47217361,0,1,0,0,r,r,3.0,Non-Congested,Non-Congested,0
cluster_1420096799_47154676,0,1,0,1,r,r,5.0,Non-Congested,Non-Congested,0
cluster_2461783448_38980632_5243070374,8,7,8,7,y,r,1.0,Non-Congested,Non-Congested,0
cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,0.0,Non-Congested,Congested,1
132200274,0,3,0,3,G,r,4.0,Non-Congested,Congested,1
47217361,0,1,0,0,r,r,2.0,Non-Congested,Non-Congested,0
cluster_1420096799_47154676,0,1,0,1,r,r,4.0,Non-Congested,Non-Congested,0
cluster_2461783448_38980632_5243070374,8,7,8,7,y,r,0.0,Non-Congested,Non-Congested,0
cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,1.0,Non-Congested,Congested,1
cluster_2461880136_4910664147_50607912_8131882097,0,1,0,0,y,r,1.0,Non-Congested,Non-Congested,0
132200274,0,3,0,3,G,r,3.0,Non-Congested,Congested,1
47217361,0,2,0,0,r,r,1.0,Non-Congested,Non-Congested,0
cluster_1420096799_47154676,0,1,0,1,r,r,3.0,Non-Congested,Non-Congested,0
cluster_2461783448_38980632_5243070374,7,6,7,6,r,G,4.0,Non-Congested,Non-Congested,0
cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,0.0,Non-Congested,Congested,1
cluster_2461880136_4910664147_50607912_8131882097,0,1,0,0,y,r,0.0,Non-Congested,Non-Congested,0
132200274,0,3,0,3,G,r,2.0,Non-Congested,Congested,1
47217361,0,2,0,1,r,r,0.0,Non-Congested,Non-Congested,0
cluster_1420096799_47154676,0,1,0,1,r,r,2.0,Non-Congested,Non-Congested,0
cluster_2455590523_389713_47212064,0,1,0,0,G,r,2.0,Non-Congested,Non-Congested,0
cluster_2461783448_38980632_5243070374,7,6,5,5,r,G,3.0,Non-Congested,Non-Congested,0
cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,1.0,Non-Congested,Congested,1
cluster_2461880136_4910664147_50607912_8131882097,1,1,0,0,r,G,4.0,Non-Congested,Non-Congested,0
132200274,0,3,0,3,G,r,1.0,Non-Congested,Congested,1
47217361,0,2,0,1,r,r,2.0,Non-Congested,Non-Congested,0
cluster_1420096799_47154676,0,1,0,1,r,r,1.0,Non-Congested,Non-Congested,0
cluster_2455590523_389713_47212064,0,1,0,0,G,r,1.0,Non-Congested,Non-Congested,0
cluster_2461783448_38980632_5243070374,7,6,3,4,r,G,2.0,Non-Congested,Non-Congested,0
cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,0.0,Non-Congested,Congested,1
cluster_2461880136_4910664147_50607912_8131882097,1,2,0,0,r,G,3.0,Non-Congested,Non-Congested,0
132200274,0,3,0,3,G,r,0.0,Non-Congested,Congested,1
47217361,0,2,0,1,r,r,1.0,Non-Congested,Non-Congested,0
cluster_1420096799_47154676,0,1,0,1,r,r,0.0,Non-Congested,Non-Congested,0
cluster_2461783448_38980632_5243070374,6,6,1,3,r,G,1.0,Non-Congested,Non-Congested,0
cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,1.0,Non-Congested,Congested,1
cluster_2461880136_4910664147_50607912_8131882097,1,2,0,0,r,G,2.0,Non-Congested,Non-Congested,0
132200274,0,3,0,3,y,r,2.0,Non-Congested,Congested,1
47217361,0,2,0,1,r,r,0.0,Non-Congested,Non-Congested,0
cluster_1420096799_47154676,0,1,0,1,r,r,3.0,Non-Congested,Non-Congested,0
cluster_2461783448_38980632_5243070374,6,7,0,2,r,G,0.0,Non-Congested,Non-Congested,0
cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,0.0,Non-Congested,Congested,1
cluster_2461880136_4910664147_50607912_8131882097,1,3,0,0,r,G,1.0,Non-Congested,Non-Congested,0
132200274,0,3,0,3,y,r,1.0,Non-Congested,Congested,1
47217361,0,1,0,0,r,G,4.0,Non-Congested,Non-Congested,0
cluster_1420096799_47154676,0,1,0,1,r,r,2.0,Non-Congested,Non-Congested,0
cluster_2461783448_38980632_5243070374,5,7,0,2,r,G,1.0,Non-Congested,Non-Congested,0
cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,1.0,Non-Congested,Congested,1
cluster_2461880136_4910664147_50607912_8131882097,1,3,1,0,r,G,0.0,Non-Congested,Non-Congested,0
132200274,0,3,0,3,y,r,0.0,Non-Congested,Congested,1
47217361,0,1,0,0,r,G,3.0,Non-Congested,Non-Congested,0
cluster_1420096799_47154676,0,1,0,1,r,r,1.0,Non-Congested,Non-Congested,0
cluster_2455590523_389713_47212064,0,1,0,0,y,r,1.0,Non-Congested,Non-Congested,0
cluster_2461783448_38980632_5243070374,6,7,0,2,r,G,0.0,Non-Congested,Non-Congested,0
cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,0.0,Non-Congested,Congested,1
cluster_2461880136_4910664147_50607912_8131882097,1,3,1,0,r,G,1.0,Non-Congested,Non-Congested,0
132200274,0,3,0,3,r,G,4.0,Non-Congested,Congested,2
47217361,0,1,0,0,r,G,2.0,Non-Congested,Non-Congested,0
cluster_1420096799_47154676,0,1,0,1,r,r,0.0,Non-Congested,Non-Congested,0
cluster_2455590523_389713_47212064,0,1,0,0,y,r,0.0,Non-Congested,Congested,1
cluster_2461783448_38980632_5243070374,4,7,0,3,r,G,1.0,Non-Congested,Non-Congested,0
cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,1.0,Non-Congested,Congested,1
cluster_2461880136_4910664147_50607912_8131882097,1,2,1,0,r,G,0.0,Non-Congested,Non-Congested,0
132200274,0,3,0,3,r,G,3.0,Non-Congested,Congested,2
47217361,0,1,0,0,r,G,1.0,Non-Congested,Non-Congested,0
cluster_1420096799_47154676,0,1,0,0,r,G,6.0,Non-Congested,Non-Congested,0
cluster_2455590523_389713_47212064,0,2,0,0,r,r,6.0,Non-Congested,Congested,1
cluster_2461783448_38980632_5243070374,6,7,0,4,r,G,0.0,Non-Congested,Non-Congested,0
cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,0.0,Non-Congested,Congested,1
cluster_2461880136_4910664147_50607912_8131882097,1,2,1,0,r,G,0.0,Non-Congested,Non-Congested,0
132200274,0,3,0,3,r,G,2.0,Non-Congested,Congested,2
47217361,1,1,0,0,r,G,0.0,Non-Congested,Non-Congested,0
cluster_2455590523_389713_47212064,0,1,0,0,r,r,5.0,Non-Congested,Congested,1
cluster_2461783448_38980632_5243070374,6,7,0,5,r,G,1.0,Non-Congested,Non-Congested,0
cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,1.0,Non-Congested,Congested,1
cluster_2461880136_4910664147_50607912_8131882097,1,2,1,0,r,G,1.0,Non-Congested,Non-Congested,0
132200274,0,3,0,3,r,G,1.0,Non-Congested,Congested,2
47217361,1,1,0,0,r,y,2.0,Non-Congested,Non-Congested,0
cluster_2455590523_389713_47212064,0,1,0,0,r,r,4.0,Non-Congested,Congested,1
cluster_2461783448_38980632_5243070374,5,7,0,4,r,G,0.0,Non-Congested,Non-Congested,0
cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,0.0,Non-Congested,Congested,1
cluster_2461880136_4910664147_50607912_8131882097,1,2,1,0,r,G,0.0,Non-Congested,Non-Congested,0
132200274,0,3,0,3,r,G,0.0,Non-Congested,Congested,2
47217361,1,1,0,0,r,y,1.0,Non-Congested,Non-Congested,0
cluster_2455590523_389713_47212064,0,1,0,1,r,r,3.0,Non-Congested,Congested,1
cluster_2461783448_38980632_5243070374,7,7,1,5,r,G,1.0,Non-Congested,Non-Congested,0
cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,1.0,Non-Congested,Congested,1
cluster_2461880136_4910664147_50607912_8131882097,1,1,1,0,r,G,0.0,Non-Congested,Non-Congested,0
132200274,0,3,0,3,r,y,2.0,Non-Congested,Congested,1
47217361,1,2,0,0,r,y,0.0,Non-Congested,Non-Congested,0
cluster_2455590523_389713_47212064,0,1,0,1,r,r,2.0,Non-Congested,Congested,1
cluster_2461783448_38980632_5243070374,7,7,1,5,r,G,0.0,Non-Congested,Non-Congested,0
cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,0.0,Non-Congested,Congested,1
cluster_2461880136_4910664147_50607912_8131882097,1,2,1,0,r,G,1.0,Non-Congested,Non-Congested,0
132200274,0,3,0,3,r,y,1.0,Non-Congested,Congested,1
47217361,1,2,0,0,G,r,4.0,Non-Congested,Non-Congested,0
cluster_1420096799_47154676,0,1,0,0,r,G,1.0,Non-Congested,Non-Congested,0
cluster_2455590523_389713_47212064,0,1,0,1,r,r,1.0,Non-Congested,Congested,1
cluster_2461783448_38980632_5243070374,6,7,1,6,r,G,1.0,Non-Congested,Non-Congested,0
cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,1.0,Non-Congested,Congested,1
cluster_2461880136_4910664147_50607912_8131882097,1,1,1,0,r,G,0.0,Non-Congested,Non-Congested,0
132200274,0,3,0,3,r,y,0.0,Non-Congested,Congested,1
47217361,1,2,0,0,G,r,3.0,Non-Congested,Non-Congested,0
cluster_1420096799_47154676,0,1,0,0,r,G,0.0,Non-Congested,Non-Congested,0
cluster_2455590523_389713_47212064,0,1,0,1,r,r,0.0,Non-Congested,Congested,1
cluster_2461783448_38980632_5243070374,7,7,2,7,r,G,0.0,Non-Congested,Non-Congested,0
cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,0.0,Non-Congested,Congested,1
cluster_2461880136_4910664147_50607912_8131882097,1,2,1,0,r,G,0.0,Non-Congested,Non-Congested,0
132200274,0,3,0,3,G,r,4.0,Non-Congested,Congested,1
47217361,1,2,0,0,G,r,2.0,Non-Congested,Non-Congested,0
cluster_1420096799_47154676,1,1,0,0,r,y,3.0,Non-Congested,Non-Congested,0
cluster_2455590523_389713_47212064,0,1,0,1,r,r,3.0,Non-Congested,Congested,1
cluster_2461783448_38980632_5243070374,8,7,2,7,r,G,1.0,Non-Congested,Non-Congested,0
cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,1.0,Non-Congested,Congested,1
cluster_2461880136_4910664147_50607912_8131882097,1,1,1,0,r,G,0.0,Non-Congested,Non-Congested,0
132200274,0,3,0,3,G,r,3.0,Non-Congested,Congested,1
47217361,1,2,0,1,G,r,1.0,Non-Congested,Non-Congested,0
cluster_1420096799_47154676,1,1,0,1,r,y,2.0,Non-Congested,Non-Congested,0
cluster_2455590523_389713_47212064,0,1,0,1,r,r,2.0,Non-Congested,Congested,1
cluster_2461783448_38980632_5243070374,9,7,3,7,r,G,0.0,Congested,Non-Congested,1
cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,0.0,Non-Congested,Congested,1
cluster_2461880136_4910664147_50607912_8131882097,1,1,1,0,r,y,2.0,Non-Congested,Non-Congested,0
132200274,0,3,0,3,G,r,2.0,Non-Congested,Congested,1
47217361,1,2,0,1,G,r,0.0,Non-Congested,Non-Congested,0
cluster_1420096799_47154676,1,1,0,1,r,y,1.0,Non-Congested,Non-Congested,0
cluster_2455590523_389713_47212064,1,1,0,1,r,r,1.0,Non-Congested,Congested,1
cluster_2461783448_38980632_5243070374,9,7,5,7,r,G,1.0,Congested,Non-Congested,1
cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,1.0,Non-Congested,Congested,1
cluster_2461880136_4910664147_50607912_8131882097,1,2,1,0,r,y,1.0,Non-Congested,Non-Congested,0
132200274,0,3,0,3,G,r,1.0,Non-Congested,Congested,1
47217361,1,2,0,1,y,r,2.0,Non-Congested,Non-Congested,0
cluster_1420096799_47154676,1,1,0,1,r,y,0.0,Non-Congested,Non-Congested,0
cluster_2455590523_389713_47212064,0,1,0,1,r,r,0.0,Non-Congested,Congested,1
cluster_2461783448_38980632_5243070374,9,7,5,7,r,G,0.0,Congested,Non-Congested,1
cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,0.0,Non-Congested,Congested,1
cluster_2461880136_4910664147_50607912_8131882097,1,2,1,0,r,y,0.0,Non-Congested,Non-Congested,0
132200274,0,3,0,3,G,r,0.0,Non-Congested,Congested,1
47217361,0,2,0,1,y,r,1.0,Non-Congested,Non-Congested,0
cluster_1420096799_47154676,1,1,0,1,G,r,6.0,Non-Congested,Non-Congested,0
cluster_2461783448_38980632_5243070374,10,7,6,7,r,G,1.0,Congested,Non-Congested,1
cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,1.0,Non-Congested,Congested,1
cluster_2461880136_4910664147_50607912_8131882097,1,2,1,0,r,r,0.0,Non-Congested,Non-Congested,0
132200274,0,3,0,3,y,r,2.0,Non-Congested,Congested,1
47217361,0,2,0,1,y,r,0.0,Non-Congested,Non-Congested,0
cluster_1420096799_47154676,1,1,0,1,G,r,5.0,Non-Congested,Non-Congested,0
cluster_2461783448_38980632_5243070374,10,7,6,7,r,G,0.0,Congested,Non-Congested,1
cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,0.0,Non-Congested,Congested,1
cluster_2461880136_4910664147_50607912_8131882097,0,2,0,0,G,r,4.0,Non-Congested,Non-Congested,0
132200274,0,3,0,3,y,r,1.0,Non-Congested,Congested,1
47217361,0,2,0,1,r,r,4.0,Non-Congested,Non-Congested,0
cluster_1420096799_47154676,0,1,0,1,G,r,4.0,Non-Congested,Non-Congested,0
cluster_2455590523_389713_47212064,0,1,0,0,r,G,2.0,Non-Congested,Non-Congested,0
